sep=;
Score: 27/33; With: WS: 1 and BS: 1.52587890625E-5 and GAMMA: 1.0999999999999999;
Score: 22/33; With: WS: 1 and BS: 1.52587890625E-5 and GAMMA: 2.0999999999999996;
Score: 21/33; With: WS: 1 and BS: 1.52587890625E-5 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 1 and BS: 1.52587890625E-5 and GAMMA: 4.1;
Score: 20/33; With: WS: 1 and BS: 1.52587890625E-5 and GAMMA: 5.1;
Score: 20/33; With: WS: 1 and BS: 1.52587890625E-5 and GAMMA: 6.1;
Score: 20/33; With: WS: 1 and BS: 1.52587890625E-5 and GAMMA: 7.1;
Score: 20/33; With: WS: 1 and BS: 1.52587890625E-5 and GAMMA: 8.1;
Score: 20/33; With: WS: 1 and BS: 1.52587890625E-5 and GAMMA: 9.1;
Score: 27/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 0.1;
Score: 28/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 0.2;
Score: 28/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 0.4;
Score: 28/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 0.5;
Score: 29/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 0.6;
Score: 31/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 0.7;
Score: 31/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 0.7999999999999999;
Score: 29/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 0.8999999999999999;
Score: 28/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 0.9999999999999999;
Score: 27/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 1.0999999999999999;
Score: 23/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 2.0999999999999996;
Score: 21/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 4.1;
Score: 20/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 5.1;
Score: 20/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 6.1;
Score: 20/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 7.1;
Score: 20/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 8.1;
Score: 20/33; With: WS: 1 and BS: 7.62939453125E-6 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 1.0 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 1.0 and GAMMA: 0.2;
Score: 27/33; With: WS: 2 and BS: 1.0 and GAMMA: 0.30000000000000004;
Score: 25/33; With: WS: 2 and BS: 1.0 and GAMMA: 0.4;
Score: 26/33; With: WS: 2 and BS: 1.0 and GAMMA: 0.5;
Score: 25/33; With: WS: 2 and BS: 1.0 and GAMMA: 0.6;
Score: 25/33; With: WS: 2 and BS: 1.0 and GAMMA: 0.7;
Score: 25/33; With: WS: 2 and BS: 1.0 and GAMMA: 0.7999999999999999;
Score: 24/33; With: WS: 2 and BS: 1.0 and GAMMA: 0.8999999999999999;
Score: 23/33; With: WS: 2 and BS: 1.0 and GAMMA: 0.9999999999999999;
Score: 23/33; With: WS: 2 and BS: 1.0 and GAMMA: 1.0999999999999999;
Score: 20/33; With: WS: 2 and BS: 1.0 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 1.0 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 1.0 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 1.0 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 1.0 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 1.0 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 1.0 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 1.0 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 0.5 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 0.5 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 0.5 and GAMMA: 0.30000000000000004;
Score: 27/33; With: WS: 2 and BS: 0.5 and GAMMA: 0.4;
Score: 24/33; With: WS: 2 and BS: 0.5 and GAMMA: 0.5;
Score: 25/33; With: WS: 2 and BS: 0.5 and GAMMA: 0.6;
Score: 27/33; With: WS: 2 and BS: 0.5 and GAMMA: 0.7;
Score: 25/33; With: WS: 2 and BS: 0.5 and GAMMA: 0.7999999999999999;
Score: 24/33; With: WS: 2 and BS: 0.5 and GAMMA: 0.8999999999999999;
Score: 23/33; With: WS: 2 and BS: 0.5 and GAMMA: 0.9999999999999999;
Score: 23/33; With: WS: 2 and BS: 0.5 and GAMMA: 1.0999999999999999;
Score: 20/33; With: WS: 2 and BS: 0.5 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.5 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.5 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 0.5 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 0.5 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 0.5 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 0.5 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 0.5 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 0.25 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 0.25 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 0.25 and GAMMA: 0.30000000000000004;
Score: 27/33; With: WS: 2 and BS: 0.25 and GAMMA: 0.4;
Score: 25/33; With: WS: 2 and BS: 0.25 and GAMMA: 0.5;
Score: 25/33; With: WS: 2 and BS: 0.25 and GAMMA: 0.6;
Score: 27/33; With: WS: 2 and BS: 0.25 and GAMMA: 0.7;
Score: 27/33; With: WS: 2 and BS: 0.25 and GAMMA: 0.7999999999999999;
Score: 24/33; With: WS: 2 and BS: 0.25 and GAMMA: 0.8999999999999999;
Score: 24/33; With: WS: 2 and BS: 0.25 and GAMMA: 0.9999999999999999;
Score: 23/33; With: WS: 2 and BS: 0.25 and GAMMA: 1.0999999999999999;
Score: 20/33; With: WS: 2 and BS: 0.25 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.25 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.25 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 0.25 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 0.25 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 0.25 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 0.25 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 0.25 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 0.125 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 0.125 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 0.125 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 0.125 and GAMMA: 0.4;
Score: 27/33; With: WS: 2 and BS: 0.125 and GAMMA: 0.5;
Score: 26/33; With: WS: 2 and BS: 0.125 and GAMMA: 0.6;
Score: 26/33; With: WS: 2 and BS: 0.125 and GAMMA: 0.7;
Score: 27/33; With: WS: 2 and BS: 0.125 and GAMMA: 0.7999999999999999;
Score: 25/33; With: WS: 2 and BS: 0.125 and GAMMA: 0.8999999999999999;
Score: 25/33; With: WS: 2 and BS: 0.125 and GAMMA: 0.9999999999999999;
Score: 23/33; With: WS: 2 and BS: 0.125 and GAMMA: 1.0999999999999999;
Score: 20/33; With: WS: 2 and BS: 0.125 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.125 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.125 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 0.125 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 0.125 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 0.125 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 0.125 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 0.125 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 0.0625 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 0.0625 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 0.0625 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 0.0625 and GAMMA: 0.4;
Score: 27/33; With: WS: 2 and BS: 0.0625 and GAMMA: 0.5;
Score: 26/33; With: WS: 2 and BS: 0.0625 and GAMMA: 0.6;
Score: 28/33; With: WS: 2 and BS: 0.0625 and GAMMA: 0.7;
Score: 26/33; With: WS: 2 and BS: 0.0625 and GAMMA: 0.7999999999999999;
Score: 26/33; With: WS: 2 and BS: 0.0625 and GAMMA: 0.8999999999999999;
Score: 25/33; With: WS: 2 and BS: 0.0625 and GAMMA: 0.9999999999999999;
Score: 24/33; With: WS: 2 and BS: 0.0625 and GAMMA: 1.0999999999999999;
Score: 21/33; With: WS: 2 and BS: 0.0625 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.0625 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.0625 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 0.0625 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 0.0625 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 0.0625 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 0.0625 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 0.0625 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 0.03125 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 0.03125 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 0.03125 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 0.03125 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 0.03125 and GAMMA: 0.5;
Score: 28/33; With: WS: 2 and BS: 0.03125 and GAMMA: 0.6;
Score: 29/33; With: WS: 2 and BS: 0.03125 and GAMMA: 0.7;
Score: 26/33; With: WS: 2 and BS: 0.03125 and GAMMA: 0.7999999999999999;
Score: 25/33; With: WS: 2 and BS: 0.03125 and GAMMA: 0.8999999999999999;
Score: 26/33; With: WS: 2 and BS: 0.03125 and GAMMA: 0.9999999999999999;
Score: 24/33; With: WS: 2 and BS: 0.03125 and GAMMA: 1.0999999999999999;
Score: 21/33; With: WS: 2 and BS: 0.03125 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.03125 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.03125 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 0.03125 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 0.03125 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 0.03125 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 0.03125 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 0.03125 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 0.015625 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 0.015625 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 0.015625 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 0.015625 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 0.015625 and GAMMA: 0.5;
Score: 28/33; With: WS: 2 and BS: 0.015625 and GAMMA: 0.6;
Score: 29/33; With: WS: 2 and BS: 0.015625 and GAMMA: 0.7;
Score: 28/33; With: WS: 2 and BS: 0.015625 and GAMMA: 0.7999999999999999;
Score: 25/33; With: WS: 2 and BS: 0.015625 and GAMMA: 0.8999999999999999;
Score: 26/33; With: WS: 2 and BS: 0.015625 and GAMMA: 0.9999999999999999;
Score: 25/33; With: WS: 2 and BS: 0.015625 and GAMMA: 1.0999999999999999;
Score: 21/33; With: WS: 2 and BS: 0.015625 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.015625 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.015625 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 0.015625 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 0.015625 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 0.015625 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 0.015625 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 0.015625 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 0.5;
Score: 28/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 0.6;
Score: 29/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 0.7;
Score: 29/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 0.7999999999999999;
Score: 26/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 0.8999999999999999;
Score: 25/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 0.9999999999999999;
Score: 25/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 1.0999999999999999;
Score: 21/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 0.0078125 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 0.5;
Score: 29/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 0.6;
Score: 30/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 0.7;
Score: 29/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 0.7999999999999999;
Score: 26/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 0.8999999999999999;
Score: 25/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 0.9999999999999999;
Score: 24/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 1.0999999999999999;
Score: 21/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 0.00390625 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 0.5;
Score: 29/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 0.6;
Score: 30/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 0.7;
Score: 29/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 0.7999999999999999;
Score: 28/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 0.8999999999999999;
Score: 26/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 0.9999999999999999;
Score: 24/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 1.0999999999999999;
Score: 21/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 0.001953125 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 0.5;
Score: 29/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 0.6;
Score: 30/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 0.7;
Score: 29/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 0.7999999999999999;
Score: 28/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 0.8999999999999999;
Score: 26/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 0.9999999999999999;
Score: 24/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 1.0999999999999999;
Score: 21/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 9.765625E-4 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 0.5;
Score: 29/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 0.6;
Score: 31/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 0.7;
Score: 30/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 0.7999999999999999;
Score: 28/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 0.8999999999999999;
Score: 27/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 0.9999999999999999;
Score: 25/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 1.0999999999999999;
Score: 21/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 4.8828125E-4 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 0.5;
Score: 29/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 0.6;
Score: 31/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 0.7;
Score: 30/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 0.7999999999999999;
Score: 28/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 0.8999999999999999;
Score: 28/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 0.9999999999999999;
Score: 25/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 1.0999999999999999;
Score: 21/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 2.44140625E-4 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 0.5;
Score: 29/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 0.6;
Score: 31/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 0.7;
Score: 30/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 0.7999999999999999;
Score: 28/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 0.8999999999999999;
Score: 28/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 0.9999999999999999;
Score: 25/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 1.0999999999999999;
Score: 22/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 1.220703125E-4 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 0.5;
Score: 29/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 0.6;
Score: 31/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 0.7;
Score: 31/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 0.7999999999999999;
Score: 28/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 0.8999999999999999;
Score: 28/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 0.9999999999999999;
Score: 27/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 1.0999999999999999;
Score: 22/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 5.1;
Score: 20/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 6.1;
Score: 20/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 7.1;
Score: 20/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 8.1;
Score: 20/33; With: WS: 2 and BS: 6.103515625E-5 and GAMMA: 9.1;
Score: 27/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 0.1;
Score: 28/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 0.2;
Score: 28/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 0.30000000000000004;
Score: 28/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 0.4;
Score: 28/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 0.5;
Score: 29/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 0.6;
Score: 31/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 0.7;
Score: 31/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 0.7999999999999999;
Score: 29/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 0.8999999999999999;
Score: 28/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 0.9999999999999999;
Score: 27/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 1.0999999999999999;
Score: 22/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 2.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 3.0999999999999996;
Score: 20/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 4.1;
Score: 20/33; With: WS: 2 and BS: 3.0517578125E-5 and GAMMA: 5.1;
